Date,Adj Close,Close,High,Low,Open,Volume
2020-05-15,2863.69995117188,2863.69995117188,2865.01000976563,2816.78002929688,2829.94995117188,5507700000
2020-05-18,2953.90991210938,2953.90991210938,2968.09008789063,2913.86010742188,2913.86010742188,6373670000
2020-05-19,2922.93994140625,2922.93994140625,2964.2099609375,2922.35009765625,2948.59008789063,4984330000
2020-05-20,2971.61010742188,2971.61010742188,2980.2900390625,2953.6298828125,2953.6298828125,5005380000
2020-05-21,2948.51000976563,2948.51000976563,2978.5,2938.57006835938,2969.94995117188,4976620000
2020-05-22,2955.44995117188,2955.44995117188,2956.76000976563,2933.59008789063,2948.05004882813,3970860000
2020-05-26,2991.77001953125,2991.77001953125,3021.71997070313,2988.169921875,3004.080078125,5848500000
2020-05-27,3036.1298828125,3036.1298828125,3036.25,2969.75,3015.64990234375,6398000000
2020-05-28,3029.72998046875,3029.72998046875,3068.669921875,3023.39990234375,3046.61010742188,5447020000
2020-05-29,3044.31005859375,3044.31005859375,3049.169921875,2998.61010742188,3025.169921875,7297550000
2020-06-01,3055.72998046875,3055.72998046875,3062.17993164063,3031.5400390625,3038.78002929688,4684170000
2020-06-02,3080.82006835938,3080.82006835938,3081.07006835938,3051.63989257813,3064.78002929688,5197150000
2020-06-03,3122.8701171875,3122.8701171875,3130.93994140625,3098.89990234375,3098.89990234375,6005560000
2020-06-04,3112.35009765625,3112.35009765625,3128.90991210938,3090.40991210938,3111.56005859375,6451290000
2020-06-05,3193.92993164063,3193.92993164063,3211.71997070313,3163.84008789063,3163.84008789063,8639300000
2020-06-08,3232.38989257813,3232.38989257813,3233.1298828125,3196,3199.919921875,8498300000
2020-06-09,3207.17993164063,3207.17993164063,3222.7099609375,3193.11010742188,3213.32006835938,6410930000
2020-06-10,3190.13989257813,3190.13989257813,3223.27001953125,3181.48999023438,3213.419921875,6598870000
2020-06-11,3002.10009765625,3002.10009765625,3123.53002929688,2999.48999023438,3123.53002929688,7037320000
2020-06-12,3041.31005859375,3041.31005859375,3088.419921875,2984.46997070313,3071.0400390625,5845330000
2020-06-15,3066.59008789063,3066.59008789063,3079.76000976563,2965.65991210938,2993.76000976563,5757480000
2020-06-16,3124.73999023438,3124.73999023438,3153.44995117188,3076.06005859375,3131,5845810000
2020-06-17,3113.48999023438,3113.48999023438,3141.15991210938,3108.03002929688,3136.1298828125,4560450000
2020-06-18,3115.34008789063,3115.34008789063,3120,3093.51000976563,3101.63989257813,4448690000
2020-06-19,3097.73999023438,3097.73999023438,3155.53002929688,3083.11010742188,3140.2900390625,8346650000
2020-06-22,3117.86010742188,3117.86010742188,3120.919921875,3079.38989257813,3094.419921875,4686690000
2020-06-23,3131.2900390625,3131.2900390625,3154.89990234375,3127.1201171875,3138.69995117188,4711850000
2020-06-24,3050.330078125,3050.330078125,3115.01000976563,3032.1298828125,3114.39990234375,5597680000
2020-06-25,3083.76000976563,3083.76000976563,3086.25,3024.01000976563,3046.60009765625,4847690000
2020-06-26,3009.05004882813,3009.05004882813,3073.72998046875,3004.6298828125,3073.19995117188,8107850000
2020-06-29,3053.23999023438,3053.23999023438,3053.88989257813,2999.73999023438,3018.59008789063,4473970000
2020-06-30,3100.2900390625,3100.2900390625,3111.51000976563,3047.830078125,3050.19995117188,4705850000
2020-07-01,3115.86010742188,3115.86010742188,3128.43994140625,3101.169921875,3105.919921875,4449230000
2020-07-02,3130.01000976563,3130.01000976563,3165.81005859375,3124.52001953125,3143.63989257813,4197720000
2020-07-06,3179.71997070313,3179.71997070313,3182.59008789063,3155.2900390625,3155.2900390625,4759160000
2020-07-07,3145.32006835938,3145.32006835938,3184.14990234375,3142.92993164063,3166.43994140625,4571330000
2020-07-08,3169.93994140625,3169.93994140625,3171.80004882813,3136.53002929688,3153.07006835938,4937310000
2020-07-09,3152.05004882813,3152.05004882813,3179.78002929688,3115.69995117188,3176.169921875,4843650000
2020-07-10,3185.0400390625,3185.0400390625,3186.82006835938,3136.21997070313,3152.46997070313,4524190000
2020-07-13,3155.21997070313,3155.21997070313,3235.32006835938,3149.42993164063,3205.080078125,4902440000
2020-07-14,3197.52001953125,3197.52001953125,3200.94995117188,3127.65991210938,3141.11010742188,4507140000
2020-07-15,3226.56005859375,3226.56005859375,3238.28002929688,3200.76000976563,3225.97998046875,4686830000
2020-07-16,3215.57006835938,3215.57006835938,3220.38989257813,3198.59008789063,3208.36010742188,3972860000
2020-07-17,3224.72998046875,3224.72998046875,3233.52001953125,3205.64990234375,3224.2099609375,4012850000
2020-07-20,3251.84008789063,3251.84008789063,3258.61010742188,3215.15991210938,3224.2900390625,3979340000
2020-07-21,3257.30004882813,3257.30004882813,3277.2900390625,3247.77001953125,3268.52001953125,4556610000
2020-07-22,3276.02001953125,3276.02001953125,3279.32006835938,3253.10009765625,3254.86010742188,4267160000
2020-07-23,3235.65991210938,3235.65991210938,3279.98999023438,3222.65991210938,3271.63989257813,4296760000
2020-07-24,3215.6298828125,3215.6298828125,3227.26000976563,3200.05004882813,3218.580078125,3689410000
2020-07-27,3239.40991210938,3239.40991210938,3241.42993164063,3214.25,3219.84008789063,3970310000
2020-07-28,3218.43994140625,3218.43994140625,3243.71997070313,3216.169921875,3234.27001953125,4053180000
2020-07-29,3258.43994140625,3258.43994140625,3264.73999023438,3227.21997070313,3227.21997070313,4478200000
2020-07-30,3246.21997070313,3246.21997070313,3250.919921875,3204.1298828125,3231.76000976563,4264920000
2020-07-31,3271.1201171875,3271.1201171875,3272.169921875,3220.26000976563,3270.44995117188,5007530000
2020-08-03,3294.61010742188,3294.61010742188,3302.72998046875,3284.53002929688,3288.26000976563,4438940000
2020-08-04,3306.51000976563,3306.51000976563,3306.84008789063,3286.3701171875,3289.919921875,4414380000
2020-08-05,3327.77001953125,3327.77001953125,3330.77001953125,3317.3701171875,3317.3701171875,4535060000
2020-08-06,3349.15991210938,3349.15991210938,3351.03002929688,3318.13989257813,3323.169921875,4278930000
2020-08-07,3351.28002929688,3351.28002929688,3352.5400390625,3328.71997070313,3340.05004882813,4110030000
2020-08-10,3360.46997070313,3360.46997070313,3363.2900390625,3335.43994140625,3356.0400390625,4327920000
2020-08-11,3333.68994140625,3333.68994140625,3381.01000976563,3326.43994140625,3370.34008789063,4880540000
2020-08-12,3380.35009765625,3380.35009765625,3387.88989257813,3355.4599609375,3355.4599609375,3772250000
2020-08-13,3373.42993164063,3373.42993164063,3387.23999023438,3363.35009765625,3372.94995117188,3438730000
2020-08-14,3372.85009765625,3372.85009765625,3378.51000976563,3361.63989257813,3368.65991210938,3200060000
2020-08-17,3381.98999023438,3381.98999023438,3387.59008789063,3379.21997070313,3380.86010742188,3460330000
2020-08-18,3389.78002929688,3389.78002929688,3395.06005859375,3370.14990234375,3387.0400390625,3669550000
2020-08-19,3374.85009765625,3374.85009765625,3399.5400390625,3369.65991210938,3392.51000976563,3679480000
2020-08-20,3385.51000976563,3385.51000976563,3390.80004882813,3354.68994140625,3360.47998046875,3431040000
2020-08-21,3397.15991210938,3397.15991210938,3399.9599609375,3379.31005859375,3386.01000976563,3505010000
2020-08-24,3431.28002929688,3431.28002929688,3432.09008789063,3413.1298828125,3418.09008789063,3743410000
2020-08-25,3443.6201171875,3443.6201171875,3444.2099609375,3425.84008789063,3435.94995117188,3627650000
2020-08-26,3478.72998046875,3478.72998046875,3481.07006835938,3444.14990234375,3449.96997070313,3780530000
2020-08-27,3484.55004882813,3484.55004882813,3501.3798828125,3468.35009765625,3485.13989257813,3955890000
2020-08-28,3508.01000976563,3508.01000976563,3509.22998046875,3484.32006835938,3494.68994140625,3868510000
2020-08-31,3500.31005859375,3500.31005859375,3514.77001953125,3493.25,3509.72998046875,4348280000
2020-09-01,3526.64990234375,3526.64990234375,3528.03002929688,3494.60009765625,3507.43994140625,4101490000
2020-09-02,3580.84008789063,3580.84008789063,3588.11010742188,3535.22998046875,3543.76000976563,4295640000
2020-09-03,3455.06005859375,3455.06005859375,3564.85009765625,3427.40991210938,3564.73999023438,4911830000
2020-09-04,3426.9599609375,3426.9599609375,3479.14990234375,3349.6298828125,3453.60009765625,4438720000
2020-09-08,3331.84008789063,3331.84008789063,3379.96997070313,3329.27001953125,3371.8798828125,4694330000
2020-09-09,3398.9599609375,3398.9599609375,3424.77001953125,3366.84008789063,3369.82006835938,3932520000
2020-09-10,3339.18994140625,3339.18994140625,3425.55004882813,3329.25,3412.56005859375,4208630000
2020-09-11,3340.96997070313,3340.96997070313,3368.94995117188,3310.46997070313,3352.69995117188,3710090000
2020-09-14,3383.5400390625,3383.5400390625,3402.92993164063,3363.56005859375,3363.56005859375,3839580000
2020-09-15,3401.19995117188,3401.19995117188,3419.47998046875,3389.25,3407.72998046875,4057190000
2020-09-16,3385.48999023438,3385.48999023438,3428.919921875,3384.44995117188,3411.22998046875,4718900000
2020-09-17,3357.01000976563,3357.01000976563,3375.169921875,3328.82006835938,3346.86010742188,4379840000
2020-09-18,3319.46997070313,3319.46997070313,3362.27001953125,3292.39990234375,3357.3798828125,7076400000
2020-09-21,3281.06005859375,3281.06005859375,3285.57006835938,3229.10009765625,3285.57006835938,4836070000
2020-09-22,3315.57006835938,3315.57006835938,3320.31005859375,3270.94995117188,3295.75,3974510000
2020-09-23,3236.919921875,3236.919921875,3323.35009765625,3232.57006835938,3320.11010742188,4378650000
2020-09-24,3246.59008789063,3246.59008789063,3278.69995117188,3209.44995117188,3226.13989257813,4601920000
2020-09-25,3298.4599609375,3298.4599609375,3306.8798828125,3228.43994140625,3236.65991210938,3803330000
2020-09-28,3351.60009765625,3351.60009765625,3360.73999023438,3332.90991210938,3333.89990234375,3950910000
2020-09-29,3335.46997070313,3335.46997070313,3357.919921875,3327.5400390625,3350.919921875,3661590000
2020-09-30,3363,3363,3393.56005859375,3340.46997070313,3341.2099609375,4738640000
2020-10-01,3380.80004882813,3380.80004882813,3397.17993164063,3361.38989257813,3385.8701171875,4076340000
2020-10-02,3348.419921875,3348.419921875,3369.10009765625,3323.68994140625,3338.93994140625,3975180000
2020-10-05,3408.60009765625,3408.60009765625,3409.57006835938,3367.27001953125,3367.27001953125,3692720000
2020-10-06,3360.96997070313,3360.96997070313,3431.56005859375,3354.5400390625,3408.73999023438,4453390000
2020-10-07,3419.43994140625,3419.43994140625,3426.26000976563,3384.56005859375,3384.56005859375,3814750000
2020-10-08,3446.830078125,3446.830078125,3447.28002929688,3428.14990234375,3434.28002929688,3867640000
2020-10-09,3477.13989257813,3477.13989257813,3482.34008789063,3458.07006835938,3459.669921875,3944090000
2020-10-12,3534.21997070313,3534.21997070313,3549.85009765625,3499.61010742188,3500.02001953125,3435760000
2020-10-13,3511.92993164063,3511.92993164063,3534.01000976563,3500.86010742188,3534.01000976563,3611100000
2020-10-14,3488.669921875,3488.669921875,3527.93994140625,3480.55004882813,3515.46997070313,3858510000
2020-10-15,3483.34008789063,3483.34008789063,3489.080078125,3440.88989257813,3453.71997070313,3724550000
2020-10-16,3483.81005859375,3483.81005859375,3515.76000976563,3480.44995117188,3493.5,4688030000
2020-10-19,3426.919921875,3426.919921875,3502.419921875,3419.92993164063,3493.65991210938,4091080000
2020-10-20,3443.1201171875,3443.1201171875,3476.92993164063,3435.64990234375,3439.3798828125,3917850000
2020-10-21,3435.56005859375,3435.56005859375,3464.86010742188,3433.06005859375,3439.90991210938,4103960000
2020-10-22,3453.48999023438,3453.48999023438,3460.53002929688,3415.34008789063,3438.5,4172060000
2020-10-23,3465.38989257813,3465.38989257813,3466.4599609375,3440.44995117188,3464.89990234375,3651600000
2020-10-26,3400.96997070313,3400.96997070313,3441.419921875,3364.86010742188,3441.419921875,4002210000
2020-10-27,3390.67993164063,3390.67993164063,3409.51000976563,3388.7099609375,3403.14990234375,3962400000
2020-10-28,3271.03002929688,3271.03002929688,3342.47998046875,3268.88989257813,3342.47998046875,5139970000
2020-10-29,3310.11010742188,3310.11010742188,3341.05004882813,3259.82006835938,3277.169921875,4911860000
2020-10-30,3269.9599609375,3269.9599609375,3304.92993164063,3233.93994140625,3293.59008789063,4843930000
2020-11-02,3310.23999023438,3310.23999023438,3330.13989257813,3279.73999023438,3296.19995117188,4314690000
2020-11-03,3369.15991210938,3369.15991210938,3389.48999023438,3336.25,3336.25,4241380000
2020-11-04,3443.43994140625,3443.43994140625,3486.25,3405.169921875,3406.4599609375,4790400000
2020-11-05,3510.44995117188,3510.44995117188,3529.05004882813,3485.73999023438,3485.73999023438,4858150000
2020-11-06,3509.43994140625,3509.43994140625,3521.580078125,3484.34008789063,3508.34008789063,4842460000
2020-11-09,3550.5,3550.5,3645.98999023438,3547.47998046875,3583.0400390625,8570510000
2020-11-10,3545.53002929688,3545.53002929688,3557.21997070313,3511.90991210938,3543.26000976563,6037470000
2020-11-11,3572.65991210938,3572.65991210938,3581.15991210938,3557,3563.21997070313,4635560000
2020-11-12,3537.01000976563,3537.01000976563,3569.02001953125,3518.580078125,3562.669921875,4909660000
2020-11-13,3585.14990234375,3585.14990234375,3593.65991210938,3552.57006835938,3552.57006835938,4719580000
2020-11-16,3626.90991210938,3626.90991210938,3628.51000976563,3600.15991210938,3600.15991210938,5295510000
2020-11-17,3609.53002929688,3609.53002929688,3623.11010742188,3588.67993164063,3610.31005859375,4812180000
2020-11-18,3567.7900390625,3567.7900390625,3619.09008789063,3567.330078125,3612.09008789063,5284810000
2020-11-19,3581.8701171875,3581.8701171875,3585.21997070313,3543.84008789063,3559.40991210938,4363370000
2020-11-20,3557.5400390625,3557.5400390625,3581.22998046875,3556.85009765625,3579.31005859375,4236370000
2020-11-23,3577.59008789063,3577.59008789063,3589.81005859375,3552.77001953125,3566.82006835938,5057550000
2020-11-24,3635.40991210938,3635.40991210938,3642.31005859375,3594.52001953125,3594.52001953125,6280290000
2020-11-25,3629.64990234375,3629.64990234375,3635.5,3617.76000976563,3635.5,4910440000
2020-11-27,3638.35009765625,3638.35009765625,3644.31005859375,3629.330078125,3638.55004882813,2778390000
2020-11-30,3621.6298828125,3621.6298828125,3634.17993164063,3594.38989257813,3634.17993164063,6308410000
2020-12-01,3662.44995117188,3662.44995117188,3678.44995117188,3645.8701171875,3645.8701171875,5418480000
2020-12-02,3669.01000976563,3669.01000976563,3670.9599609375,3644.84008789063,3653.78002929688,5041250000
2020-12-03,3666.71997070313,3666.71997070313,3682.72998046875,3657.169921875,3668.28002929688,5065340000
2020-12-04,3699.1201171875,3699.1201171875,3699.19995117188,3670.93994140625,3670.93994140625,5099620000
2020-12-07,3691.9599609375,3691.9599609375,3697.40991210938,3678.8798828125,3694.72998046875,4804500000
2020-12-08,3702.25,3702.25,3708.44995117188,3678.830078125,3683.05004882813,4584390000
2020-12-09,3672.82006835938,3672.82006835938,3712.38989257813,3660.5400390625,3705.97998046875,5232800000
2020-12-10,3668.10009765625,3668.10009765625,3678.48999023438,3645.17993164063,3659.1298828125,4658480000
2020-12-11,3663.4599609375,3663.4599609375,3665.90991210938,3633.39990234375,3656.080078125,4375470000
2020-12-14,3647.48999023438,3647.48999023438,3697.61010742188,3645.84008789063,3675.27001953125,4623850000
2020-12-15,3694.6201171875,3694.6201171875,3695.2900390625,3659.6201171875,3666.40991210938,4387080000
2020-12-16,3701.169921875,3701.169921875,3711.27001953125,3688.57006835938,3696.25,4067040000
2020-12-17,3722.47998046875,3722.47998046875,3725.1201171875,3710.8701171875,3713.64990234375,4192810000
2020-12-18,3709.40991210938,3709.40991210938,3726.69995117188,3685.84008789063,3722.38989257813,7097100000
2020-12-21,3694.919921875,3694.919921875,3702.89990234375,3636.47998046875,3684.28002929688,4748580000
2020-12-22,3687.26000976563,3687.26000976563,3698.26000976563,3676.15991210938,3698.080078125,4053310000
2020-12-23,3690.01000976563,3690.01000976563,3711.23999023438,3689.28002929688,3693.419921875,3779160000
2020-12-24,3703.06005859375,3703.06005859375,3703.82006835938,3689.32006835938,3694.03002929688,1883780000
2020-12-28,3735.36010742188,3735.36010742188,3740.51000976563,3723.03002929688,3723.03002929688,3535460000
2020-12-29,3727.0400390625,3727.0400390625,3756.1201171875,3723.31005859375,3750.01000976563,3393290000
2020-12-30,3732.0400390625,3732.0400390625,3744.6298828125,3730.2099609375,3736.18994140625,3154850000
