Date,Adj Close,Close,High,Low,Open,Volume
2020-01-02,73.1526641845703,75.0875015258789,75.1500015258789,73.7975006103516,74.0599975585938,135480400
2020-01-03,72.4414596557617,74.3574981689453,75.1449966430664,74.125,74.2874984741211,146322800
2020-01-06,73.018684387207,74.9499969482422,74.9899978637695,73.1875,73.4475021362305,118387200
2020-01-07,72.6752624511719,74.5975036621094,75.2249984741211,74.370002746582,74.9599990844727,108872000
2020-01-08,73.844352722168,75.7975006103516,76.1100006103516,74.2900009155273,74.2900009155273,132079200
2020-01-09,75.4128875732422,77.4075012207031,77.6074981689453,76.5500030517578,76.8099975585938,170108400
2020-01-10,75.5833587646484,77.5824966430664,78.1675033569336,77.0625,77.6500015258789,140644800
2020-01-13,77.1981353759766,79.2399978637695,79.2675018310547,77.7874984741211,77.9100036621094,121532000
2020-01-14,76.1557312011719,78.1699981689453,79.3925018310547,78.0425033569336,79.1750030517578,161954400
2020-01-15,75.829345703125,77.8349990844727,78.875,77.3874969482422,77.9625015258789,121923600
2020-01-16,76.7792282104492,78.8099975585938,78.9250030517578,78.0224990844727,78.3974990844727,108829200
2020-01-17,77.6292495727539,79.682502746582,79.6849975585938,78.75,79.067497253418,137816400
2020-01-21,77.1031494140625,79.1425018310547,79.754997253418,79,79.2975006103516,110843200
2020-01-22,77.3783798217773,79.4250030517578,79.9974975585938,79.3274993896484,79.6449966430664,101832400
2020-01-23,77.7510223388672,79.807502746582,79.8899993896484,78.9124984741211,79.4800033569336,104472000
2020-01-24,77.5269470214844,79.5774993896484,80.8324966430664,79.379997253418,80.0625,146537600
2020-01-27,75.2472457885742,77.2375030517578,77.942497253418,76.2200012207031,77.5149993896484,161940000
2020-01-28,77.3759536743164,79.4225006103516,79.5999984741211,78.0475006103516,78.1500015258789,162234000
2020-01-29,78.9956130981445,81.0849990844727,81.9625015258789,80.3450012207031,81.1125030517578,216229200
2020-01-30,78.8811340332031,80.9674987792969,81.0224990844727,79.6875,80.1350021362305,126743200
2020-01-31,75.3836517333984,77.3775024414063,80.6699981689453,77.0725021362305,80.2324981689453,199588400
2020-02-03,75.1766052246094,77.1650009155273,78.3724975585938,75.5550003051758,76.0749969482422,173788400
2020-02-04,77.6584701538086,79.7125015258789,79.9100036621094,78.4075012207031,78.8274993896484,136616400
2020-02-05,78.2917327880859,80.3625030517578,81.1900024414063,79.7375030517578,80.879997253418,118826800
2020-02-06,79.2074813842773,81.3024978637695,81.3050003051758,80.0650024414063,80.6425018310547,105425600
2020-02-07,78.1308441162109,80.0074996948242,80.8499984741211,79.5,80.5924987792969,117684000
2020-02-10,78.5019302368164,80.3874969482422,80.3874969482422,78.4625015258789,78.5449981689453,109348800
2020-02-11,78.0283279418945,79.9024963378906,80.9749984741211,79.6774978637695,80.9000015258789,94323200
2020-02-12,79.8813171386719,81.8000030517578,81.8050003051758,80.3675003051758,80.3675003051758,113730400
2020-02-13,79.3124694824219,81.2174987792969,81.5550003051758,80.8375015258789,81.0475006103516,94747600
2020-02-14,79.3320159912109,81.2375030517578,81.495002746582,80.7125015258789,81.1849975585938,80113600
2020-02-18,77.87939453125,79.75,79.9375,78.6524963378906,78.8399963378906,152531200
2020-02-19,79.0073089599609,80.9049987792969,81.1425018310547,80,80,93984000
2020-02-20,78.1967620849609,80.0749969482422,81.1624984741211,79.5524978637695,80.6575012207031,100566000
2020-02-21,76.4267807006836,78.2624969482422,80.1125030517578,77.625,79.6549987792969,129554000
2020-02-24,72.7964859008789,74.5449981689453,76.0449981689453,72.307502746582,74.3150024414063,222195200
2020-02-25,70.3307037353516,72.0199966430664,75.6324996948242,71.5325012207031,75.2375030517578,230673600
2020-02-26,71.4464111328125,73.1624984741211,74.4700012207031,71.625,71.6324996948242,198054800
2020-02-27,66.7760848999023,68.379997253418,71.5,68.2399978637695,70.2750015258789,320605600
2020-02-28,66.7370223999023,68.3399963378906,69.6025009155273,64.0924987792969,64.3150024414063,426510000
2020-03-02,72.9503021240234,74.7024993896484,75.3600006103516,69.4300003051758,70.5699996948242,341397200
2020-03-03,70.6334381103516,72.3300018310547,76,71.4499969482422,75.9175033569336,319475600
2020-03-04,73.9097213745117,75.6849975585938,75.8499984741211,73.2825012207031,74.1100006103516,219178400
2020-03-05,71.5123138427734,73.2300033569336,74.8874969482422,72.8525009155273,73.879997253418,187572800
2020-03-06,70.5626373291016,72.2574996948242,72.7050018310547,70.307502746582,70.5,226176800
2020-03-09,64.981689453125,66.5425033569336,69.5224990844727,65.75,65.9375,286744800
2020-03-10,69.6617813110352,71.3349990844727,71.6100006103516,67.3424987792969,69.2850036621094,285290000
2020-03-11,67.2423934936523,68.8574981689453,70.3050003051758,67.9649963378906,69.3475036621094,255598800
2020-03-12,60.6018905639648,62.0574989318848,67.5,62,63.9850006103516,418474000
2020-03-13,67.8624954223633,69.4925003051758,69.9800033569336,63.2374992370606,66.2225036621094,370732000
2020-03-16,59.1321868896484,60.5525016784668,64.7699966430664,60,60.4874992370606,322423600
2020-03-17,61.7322387695313,63.2150001525879,64.4024963378906,59.5999984741211,61.877498626709,324056000
2020-03-18,60.2210350036621,61.6674995422363,62.5,59.2799987792969,59.9425010681152,300233600
2020-03-19,59.7596244812012,61.1949996948242,63.2099990844727,60.6525001525879,61.8474998474121,271857200
2020-03-20,55.965747833252,57.310001373291,62.9575004577637,57,61.7949981689453,401693200
2020-03-23,54.776798248291,56.0924987792969,57.125,53.1525001525879,57.0200004577637,336752800
